ELEMENT WISE MASK = 0b1
2024-08-19 19:35:33
wiersz RISa: 9,0000000b00010000000100010002000100000002000000000000000000000000,-59.33036020278931
wiersz RISa: 10,0000000b00010000000100010002000100000002002900000000000000000000,-59.2251895904541
wiersz RISa: 11,0000000b00010000000100010002000100000002002900020000000000000000,-59.210459842681885
wiersz RISa: 12,0000000b00010000000100010002000100000002002900020001000000000000,-59.19038019180298
wiersz RISa: 13,0000000b00010000000100010002000100000002002900020001003f00000000,-59.096796321868894
wiersz RISa: 14,0000000b00010000000100010002000100000002002900020001003f800f0000,-58.902813568115235
wiersz RISa: 15,0000000b00010000000100010002000100000002002900020001003f800f0002,-58.895381965637206
ELEMENT WISE MASK = 0b11
2024-08-20 01:39:09
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.67062517166138
wiersz RISa: 1,0000000300000000000000000000000000000000000000000000000000000000,-59.540557346343995
wiersz RISa: 2,0000000300000000000000000000000000000000000000000000000000000000,-59.540557346343995
wiersz RISa: 3,0000000300000000000000000000000000000000000000000000000000000000,-59.540557346343995
wiersz RISa: 4,0000000300000000000000000000000000000000000000000000000000000000,-59.540557346343995
wiersz RISa: 5,0000000300000000000000030000000000000000000000000000000000000000,-59.523907890319826
wiersz RISa: 6,0000000300000000000000030000000000000000000000000000000000000000,-59.523907890319826
wiersz RISa: 7,0000000300000000000000030000000300000000000000000000000000000000,-59.495335292816165
wiersz RISa: 8,0000000300000000000000030000000300000000000000000000000000000000,-59.495335292816165
wiersz RISa: 9,0000000300000000000000030000000300000000000000000000000000000000,-59.495335292816165
wiersz RISa: 10,0000000300000000000000030000000300000000000f00000000000000000000,-59.36433542251587
wiersz RISa: 11,0000000300000000000000030000000300000000000f00000000000000000000,-59.36433542251587
wiersz RISa: 12,0000000300000000000000030000000300000000000f00000003000000000000,-59.35034502029419
wiersz RISa: 13,0000000300000000000000030000000300000000000f00000003003c00000000,-59.31295738220215
wiersz RISa: 14,0000000300000000000000030000000300000000000f00000003003c000f0000,-59.07428504943848
wiersz RISa: 15,0000000300000000000000030000000300000000000f00000003003c000f0000,-59.07428504943848
ELEMENT WISE MASK = 0b1010
2024-08-20 01:39:37
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.663643779754636
wiersz RISa: 1,0000000a00000000000000000000000000000000000000000000000000000000,-59.619294757843015
